ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9984366,HY173730,03/06/2015 07:45:00 AM,060XX W DIVERSEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2512,025,29,19,07,1135711,1917945,2015,03/13/2015 03:58:05 PM,41.931019472,-87.776709515,"(41.931019472, -87.776709515)"
9986031,HY173554,03/06/2015 07:44:00 AM,001XX W 69TH ST,0560,ASSAULT,SIMPLE,CTA BUS,false,false,0722,007,6,69,08A,1176783,1859291,2015,03/13/2015 03:58:05 PM,41.769237831,-87.627550055,"(41.769237831, -87.627550055)"
9984344,HY173614,03/06/2015 07:43:00 AM,036XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1133,011,24,27,06,1152414,1896417,2015,03/13/2015 03:58:05 PM,41.871630607,-87.715898134,"(41.871630607, -87.715898134)"
9984818,HY174362,03/06/2015 07:30:00 AM,005XX N DESPLAINES ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1214,012,27,24,14,1171796,1903806,2015,03/13/2015 03:58:05 PM,41.8915019,-87.644521665,"(41.8915019, -87.644521665)"
9983977,HY173587,03/06/2015 07:30:00 AM,054XX W 55TH ST,0810,THEFT,OVER $500,OTHER,false,false,0814,008,23,56,06,1140766,1867643,2015,03/13/2015 03:58:05 PM,41.792892372,-87.759368921,"(41.792892372, -87.759368921)"
9985026,HY174545,03/06/2015 07:30:00 AM,068XX S CALUMET AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0322,003,20,69,05,1179705,1859514,2015,03/13/2015 03:58:05 PM,41.769783469,-87.616832643,"(41.769783469, -87.616832643)"
9983919,HY173537,03/06/2015 07:30:00 AM,060XX S CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0825,008,15,66,14,1160703,1864365,2015,03/13/2015 03:58:05 PM,41.783508573,-87.686352056,"(41.783508573, -87.686352056)"
9983916,HY173547,03/06/2015 07:25:00 AM,052XX S EMERALD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0935,009,3,61,07,1172227,1870265,2015,03/13/2015 03:58:05 PM,41.799453103,-87.643927637,"(41.799453103, -87.643927637)"
9984226,HY173542,03/06/2015 07:15:00 AM,013XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0132,001,2,33,08B,1177472,1894385,2015,03/13/2015 03:58:05 PM,41.865523224,-87.62396256,"(41.865523224, -87.62396256)"
9984128,HY173562,03/06/2015 07:15:00 AM,007XX W GARFIELD BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0711,007,3,68,08B,1172452,1868232,2015,03/13/2015 03:58:05 PM,41.79386938,-87.643162366,"(41.79386938, -87.643162366)"
9991010,HY173529,03/06/2015 07:15:00 AM,0000X W CHECKPOINT 7 ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1653,016,41,76,26,1101708,1934266,2015,03/13/2015 03:58:05 PM,41.976344553,-87.901365347,"(41.976344553, -87.901365347)"
9983921,HY173521,03/06/2015 07:00:00 AM,042XX W FERDINAND ST,0560,ASSAULT,SIMPLE,OTHER,false,false,1111,011,28,23,08A,1147802,1902952,2015,03/13/2015 03:58:05 PM,41.889653181,-87.732662835,"(41.889653181, -87.732662835)"
9988544,HY178664,03/06/2015 07:00:00 AM,009XX E 50TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0222,002,4,39,06,1183504,1872099,2015,03/13/2015 03:58:05 PM,41.804230113,-87.602515204,"(41.804230113, -87.602515204)"
9983886,HY173528,03/06/2015 07:00:00 AM,062XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,0311,003,20,40,08B,1179958,1863503,2015,03/13/2015 03:58:05 PM,41.780723898,-87.615783262,"(41.780723898, -87.615783262)"
10001732,HY191251,03/06/2015 07:00:00 AM,057XX N CAMPBELL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,2011,,40,2,26,,,2015,03/20/2015 12:42:30 PM,,,
9984048,HY173596,03/06/2015 07:00:00 AM,071XX N OVERHILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,1611,016,41,9,14,1124144,1946956,2015,03/13/2015 03:58:05 PM,42.010827085,-87.818576304,"(42.010827085, -87.818576304)"
9988981,HY179098,03/06/2015 07:00:00 AM,006XX W 47TH ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,VEHICLE NON-COMMERCIAL,false,true,0935,009,11,61,26,1172598,1873677,2015,03/13/2015 03:58:05 PM,41.808807808,-87.642466513,"(41.808807808, -87.642466513)"
9984941,HY174449,03/06/2015 07:00:00 AM,038XX S PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0912,009,11,59,05,1165609,1879155,2015,03/13/2015 03:58:05 PM,41.823991359,-87.66794512,"(41.823991359, -87.66794512)"
9985314,HY174901,03/06/2015 07:00:00 AM,019XX S WASHTENAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1023,010,28,30,07,1158626,1890505,2015,03/13/2015 03:58:05 PM,41.855282595,-87.693253175,"(41.855282595, -87.693253175)"
9984242,HY173555,03/06/2015 06:45:00 AM,004XX S KILBOURN AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE,true,false,1131,011,24,26,15,1146506,1897390,2015,03/13/2015 03:58:05 PM,41.874415204,-87.737564149,"(41.874415204, -87.737564149)"
9984642,HY173985,03/06/2015 06:45:00 AM,016XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1224,012,27,28,14,1165340,1901449,2015,03/13/2015 03:58:05 PM,41.885173881,-87.668298528,"(41.885173881, -87.668298528)"
9984297,HY173762,03/06/2015 06:35:00 AM,009XX N LAVERGNE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1531,015,37,25,08A,1142805,1906134,2015,03/13/2015 03:58:05 PM,41.898479484,-87.750934854,"(41.898479484, -87.750934854)"
9983862,HY173522,03/06/2015 06:30:00 AM,007XX S OAKLEY BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1225,012,2,28,07,1161128,1896785,2015,03/13/2015 03:58:05 PM,41.872463976,-87.683895303,"(41.872463976, -87.683895303)"
9984166,HY173534,03/06/2015 06:30:00 AM,052XX S DREXEL AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0233,002,5,41,05,1183097,1870301,2015,03/13/2015 03:58:05 PM,41.799305742,-87.604063818,"(41.799305742, -87.604063818)"
9984544,HY173915,03/06/2015 06:30:00 AM,011XX N LARAMIE AVE,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,RESIDENCE,false,false,1524,015,37,25,24,1141451,1906971,2015,03/13/2015 03:58:05 PM,41.900801425,-87.75588738,"(41.900801425, -87.75588738)"
9985312,HY173515,03/06/2015 06:15:00 AM,016XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1012,010,24,29,08B,1149291,1891168,2015,03/13/2015 03:58:05 PM,41.857287795,-87.727499991,"(41.857287795, -87.727499991)"
9983858,HY173513,03/06/2015 06:07:00 AM,049XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1533,015,28,25,07,1143354,1898914,2015,03/13/2015 03:58:05 PM,41.878656702,-87.749098942,"(41.878656702, -87.749098942)"
9984524,HY173514,03/06/2015 06:05:00 AM,002XX W 23RD PL,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0914,009,25,34,03,1175032,1888767,2015,03/13/2015 03:58:05 PM,41.85016201,-87.633088017,"(41.85016201, -87.633088017)"
9984339,HY173606,03/06/2015 06:00:00 AM,033XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1021,010,24,29,08B,1154057,1893292,2015,03/13/2015 03:58:05 PM,41.863022677,-87.709949312,"(41.863022677, -87.709949312)"
9983861,HY173512,03/06/2015 05:50:00 AM,022XX W JACKSON BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1225,012,2,28,03,1161250,1898611,2015,03/13/2015 03:58:05 PM,41.877472153,-87.683396622,"(41.877472153, -87.683396622)"
9983946,HY173532,03/06/2015 05:30:00 AM,0000X E OHIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,false,false,1834,018,42,8,11,1176451,1904161,2015,03/13/2015 03:58:05 PM,41.892372222,-87.627415473,"(41.892372222, -87.627415473)"
9987474,HY177502,03/06/2015 05:30:00 AM,072XX S WINCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0735,007,17,67,06,1164573,1856487,2015,03/13/2015 03:58:05 PM,41.761809499,-87.672385218,"(41.761809499, -87.672385218)"
9983859,HY173504,03/06/2015 05:27:00 AM,133XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0433,004,10,55,08B,1199724,1817255,2015,03/13/2015 03:58:05 PM,41.653340072,-87.544871626,"(41.653340072, -87.544871626)"
9984049,HY173655,03/06/2015 05:00:00 AM,098XX S STATE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,false,false,0511,005,21,49,14,1178215,1840106,2015,03/13/2015 03:58:05 PM,41.716559522,-87.622881635,"(41.716559522, -87.622881635)"
9985059,HY174560,03/06/2015 05:00:00 AM,006XX E 76TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0624,006,6,69,05,1181745,1854796,2015,03/13/2015 03:58:05 PM,41.756789916,-87.609500492,"(41.756789916, -87.609500492)"
9984942,HY174322,03/06/2015 05:00:00 AM,031XX W 55TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,009,14,63,07,1156410,1868030,2015,03/13/2015 03:58:05 PM,41.793653419,-87.701993134,"(41.793653419, -87.701993134)"
9984170,HY173683,03/06/2015 05:00:00 AM,008XX E 90TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0633,006,8,44,26,1183613,1845447,2015,03/13/2015 03:58:05 PM,41.731091921,-87.602945489,"(41.731091921, -87.602945489)"
9983845,HY173496,03/06/2015 04:36:00 AM,027XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2514,025,31,19,18,1141209,1917602,2015,03/13/2015 03:58:05 PM,41.929978521,-87.756513648,"(41.929978521, -87.756513648)"
9985677,HY175552,03/06/2015 04:30:00 AM,133XX S BURLEY AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0433,004,10,55,06,1199724,1817255,2015,03/13/2015 03:58:05 PM,41.653340072,-87.544871626,"(41.653340072, -87.544871626)"
9987624,HY177807,03/06/2015 04:30:00 AM,005XX E 115TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0531,005,9,50,14,1181454,1828834,2015,03/13/2015 03:58:05 PM,41.685553696,-87.611364863,"(41.685553696, -87.611364863)"
9983860,HY173501,03/06/2015 04:23:00 AM,049XX W HARRISON ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE,true,false,1533,015,24,25,08B,1143673,1896921,2015,03/13/2015 03:58:05 PM,41.873181698,-87.747977531,"(41.873181698, -87.747977531)"
9983846,HY173494,03/06/2015 04:22:00 AM,080XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0631,006,6,44,05,1182907,1852029,2015,03/13/2015 03:58:05 PM,41.74917007,-87.605327818,"(41.74917007, -87.605327818)"
9983882,HY173498,03/06/2015 04:08:00 AM,026XX N LARAMIE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2521,025,31,19,05,1141297,1917391,2015,03/13/2015 03:58:05 PM,41.92939789,-87.756195486,"(41.92939789, -87.756195486)"
9983849,HY173493,03/06/2015 04:05:00 AM,010XX N WALLER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1511,015,29,25,06,1138200,1906494,2015,03/13/2015 03:58:05 PM,41.899551906,-87.76784025,"(41.899551906, -87.76784025)"
9987195,HY177019,03/06/2015 04:05:00 AM,049XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2533,025,37,25,11,1143321,1907577,2015,03/13/2015 03:58:05 PM,41.902429612,-87.749003496,"(41.902429612, -87.749003496)"
9983839,HY173487,03/06/2015 03:57:00 AM,0000X W GOETHE ST,031A,ROBBERY,ARMED: HANDGUN,TAXICAB,false,false,1824,018,42,8,03,1175993,1909017,2015,03/13/2015 03:58:05 PM,41.905707651,-87.628951073,"(41.905707651, -87.628951073)"
9984389,HY173764,03/06/2015 03:30:00 AM,032XX W NORTH AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,1421,014,26,23,15,1154433,1910491,2015,03/13/2015 03:58:05 PM,41.910210937,-87.708109039,"(41.910210937, -87.708109039)"
9983819,HY173482,03/06/2015 03:20:00 AM,015XX N MILWAUKEE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ATM (AUTOMATIC TELLER MACHINE),true,false,1424,014,1,24,14,1163186,1910318,2015,03/13/2015 03:58:05 PM,41.90955663,-87.675958824,"(41.90955663, -87.675958824)"
9983827,HY173486,03/06/2015 03:15:00 AM,062XX S PARK SHORE EAST CT,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0314,003,5,42,06,1187522,1864274,2015,03/13/2015 03:58:05 PM,41.782663033,-87.58802809,"(41.782663033, -87.58802809)"
9983825,HY173480,03/06/2015 03:12:00 AM,064XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0312,003,20,42,14,1180650,1862217,2015,03/13/2015 03:58:05 PM,41.777179116,-87.613285762,"(41.777179116, -87.613285762)"
9984733,HY174187,03/06/2015 03:00:00 AM,016XX N NASHVILLE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2513,025,36,25,06,1132124,1910232,2015,03/13/2015 03:58:05 PM,41.909917198,-87.790070829,"(41.909917198, -87.790070829)"
9984735,HY174159,03/06/2015 03:00:00 AM,012XX N HOOKER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1822,018,32,8,07,1169819,1908420,2015,03/13/2015 03:58:05 PM,41.904206326,-87.651647575,"(41.904206326, -87.651647575)"
9984288,HY173608,03/06/2015 03:00:00 AM,009XX N LAWLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1531,015,37,25,08B,1142554,1906025,2015,03/13/2015 03:58:05 PM,41.898185048,-87.751859486,"(41.898185048, -87.751859486)"
9985556,HY175314,03/06/2015 03:00:00 AM,0000X W CHICAGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1832,018,42,8,05,1175898,1905759,2015,03/13/2015 03:58:05 PM,41.896769683,-87.629398239,"(41.896769683, -87.629398239)"
9984016,HY173619,03/06/2015 03:00:00 AM,045XX W FULTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1113,011,28,26,07,1146185,1901329,2015,03/13/2015 03:58:05 PM,41.885230392,-87.738642518,"(41.885230392, -87.738642518)"
9983835,HY173469,03/06/2015 02:58:00 AM,045XX S SACRAMENTO AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0922,009,14,58,03,1157081,1874593,2015,03/13/2015 03:58:05 PM,41.811649626,-87.699355097,"(41.811649626, -87.699355097)"
9983810,HY173460,03/06/2015 02:55:00 AM,062XX S PARK SHORE EAST CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0314,003,5,42,08B,1187522,1864274,2015,03/13/2015 03:58:05 PM,41.782663033,-87.58802809,"(41.782663033, -87.58802809)"
9983824,HY173462,03/06/2015 02:53:00 AM,107XX S BENSLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,0434,004,10,51,08B,1194522,1834433,2015,03/13/2015 03:58:05 PM,41.700607471,-87.563343417,"(41.700607471, -87.563343417)"
9983831,HY173470,03/06/2015 02:45:00 AM,022XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434,014,1,24,07,1160896,1910635,2015,03/13/2015 03:58:05 PM,41.910474354,-87.684362484,"(41.910474354, -87.684362484)"
9983808,HY173478,03/06/2015 02:45:00 AM,094XX S COLFAX AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0423,004,7,48,03,1195108,1843105,2015,03/13/2015 03:58:05 PM,41.724389878,-87.560912892,"(41.724389878, -87.560912892)"
9985000,HY174476,03/06/2015 02:45:00 AM,0000X W DELAWARE PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1832,018,42,8,08B,1175835,1906575,2015,03/19/2015 12:39:08 PM,41.899010246,-87.629605041,"(41.899010246, -87.629605041)"
9983829,HY173466,03/06/2015 02:45:00 AM,042XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1132,011,24,26,08B,1147931,1897719,2015,03/13/2015 03:58:05 PM,41.875290757,-87.732323674,"(41.875290757, -87.732323674)"
9983806,HY173468,03/06/2015 02:43:00 AM,018XX N LUNA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,2532,025,37,25,08B,1139070,1911620,2015,03/13/2015 03:58:05 PM,41.913602472,-87.764519845,"(41.913602472, -87.764519845)"
10000962,HY190317,03/06/2015 02:42:00 AM,016XX N MOODY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,2513,025,29,25,26,1135130,1910170,2015,03/20/2015 12:42:30 PM,41.909694287,-87.779029291,"(41.909694287, -87.779029291)"
9984930,HY173461,03/06/2015 02:40:00 AM,037XX N KEDZIE AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1733,017,33,16,08B,1154420,1925027,2015,03/13/2015 03:58:05 PM,41.950099116,-87.707767187,"(41.950099116, -87.707767187)"
9983974,HY173583,03/06/2015 02:30:00 AM,077XX S YATES BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0421,004,7,43,06,1193585,1853984,2015,03/13/2015 03:58:05 PM,41.754280164,-87.566136253,"(41.754280164, -87.566136253)"
9983848,HY173459,03/06/2015 02:30:00 AM,067XX N CALIFORNIA AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,TAXICAB,false,false,2412,024,50,2,03,1156481,1944616,2015,03/13/2015 03:58:05 PM,42.003810809,-87.699658472,"(42.003810809, -87.699658472)"
9983837,HY173479,03/06/2015 02:29:00 AM,007XX N PULASKI RD,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,1112,011,27,23,26,1149624,1904871,2015,03/13/2015 03:58:05 PM,41.894883925,-87.725921724,"(41.894883925, -87.725921724)"
9983821,HY173467,03/06/2015 02:25:00 AM,0000X W ILLINOIS ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1831,018,42,8,08B,1175662,1903633,2015,03/13/2015 03:58:05 PM,41.890941138,-87.630328997,"(41.890941138, -87.630328997)"
9983802,HY173455,03/06/2015 02:23:00 AM,002XX N HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,1123,011,28,27,08B,1153707,1901664,2015,03/13/2015 03:58:05 PM,41.886003302,-87.711011309,"(41.886003302, -87.711011309)"
9983836,HY173452,03/06/2015 02:15:00 AM,038XX S HONORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0912,009,11,59,14,1164620,1879058,2015,03/13/2015 03:58:05 PM,41.823746141,-87.67157617,"(41.823746141, -87.67157617)"
9983798,HY173458,03/06/2015 02:12:00 AM,008XX N WELLS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1823,018,27,8,18,1174545,1905844,2015,03/13/2015 03:58:05 PM,41.897033282,-87.634364991,"(41.897033282, -87.634364991)"
9983838,HY173457,03/06/2015 02:10:00 AM,108XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2234,022,34,75,08B,1169628,1832878,2015,03/13/2015 03:58:05 PM,41.696914904,-87.654540449,"(41.696914904, -87.654540449)"
9985469,HY175185,03/06/2015 02:00:00 AM,058XX S WESTERN AVE,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0824,008,16,63,06,1161420,1865539,2015,03/13/2015 03:58:05 PM,41.786715352,-87.68369075,"(41.786715352, -87.68369075)"
9983910,HY173538,03/06/2015 02:00:00 AM,088XX S JEFFERY BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0412,004,8,48,07,1191017,1846513,2015,03/13/2015 03:58:05 PM,41.733841518,-87.57578801,"(41.733841518, -87.57578801)"
9983840,HY173489,03/06/2015 02:00:00 AM,074XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0324,003,5,43,08B,1188069,1855704,2015,03/13/2015 03:58:05 PM,41.759133202,-87.586295567,"(41.759133202, -87.586295567)"
9983795,HY173453,03/06/2015 02:00:00 AM,071XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2512,025,36,18,14,1128098,1915216,2015,03/13/2015 03:58:05 PM,41.923662969,-87.804748166,"(41.923662969, -87.804748166)"
9983801,HY173446,03/06/2015 01:51:00 AM,011XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1134,011,24,29,08B,1155829,1894858,2015,03/13/2015 03:58:05 PM,41.867284456,-87.70340226,"(41.867284456, -87.70340226)"
9983834,HY173443,03/06/2015 01:50:00 AM,049XX W HARRISON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,true,false,1533,015,24,25,06,1143673,1896921,2015,03/13/2015 03:58:05 PM,41.873181698,-87.747977531,"(41.873181698, -87.747977531)"
9983815,HY173441,03/06/2015 01:45:00 AM,016XX W 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0611,006,21,71,08B,1166582,1852280,2015,03/13/2015 03:58:05 PM,41.750222314,-87.665141755,"(41.750222314, -87.665141755)"
9983820,HY173454,03/06/2015 01:40:00 AM,032XX W COLUMBUS AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,0835,008,18,70,07,1156204,1852180,2015,03/13/2015 03:58:05 PM,41.75016277,-87.703174383,"(41.75016277, -87.703174383)"
9984202,HY173450,03/06/2015 01:40:00 AM,064XX N SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2412,024,50,2,14,1155121,1942775,2015,03/13/2015 03:58:05 PM,41.998786539,-87.704711639,"(41.998786539, -87.704711639)"
9983788,HY173442,03/06/2015 01:30:00 AM,006XX S FEDERAL ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0123,001,2,32,03,1175862,1897310,2015,03/13/2015 03:58:05 PM,41.873585964,-87.629784871,"(41.873585964, -87.629784871)"
9985157,HY173497,03/06/2015 01:30:00 AM,028XX W CHICAGO AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,false,false,1221,012,26,23,04B,1157544,1905169,2015,03/13/2015 03:58:05 PM,41.89554412,-87.696825477,"(41.89554412, -87.696825477)"
9983784,HY173436,03/06/2015 01:14:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0312,003,20,69,08B,1179987,1862415,2015,03/13/2015 03:58:05 PM,41.777737655,-87.615710231,"(41.777737655, -87.615710231)"
9983779,HY173434,03/06/2015 01:10:00 AM,020XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1234,012,25,31,08B,1162962,1890027,2015,03/13/2015 03:58:05 PM,41.853881116,-87.677351463,"(41.853881116, -87.677351463)"
9983787,HY173437,03/06/2015 01:05:00 AM,013XX W HURON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1215,012,27,24,03,1167270,1904847,2015,03/13/2015 03:58:05 PM,41.894456976,-87.661113511,"(41.894456976, -87.661113511)"
9985016,HY174567,03/06/2015 01:00:00 AM,021XX N LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2525,025,26,22,14,1151398,1914127,2015,03/13/2015 03:58:05 PM,41.920248618,-87.719162852,"(41.920248618, -87.719162852)"
9984109,HY173628,03/06/2015 01:00:00 AM,060XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0311,003,20,40,06,1179911,1865249,2015,03/13/2015 03:58:05 PM,41.785516168,-87.615902163,"(41.785516168, -87.615902163)"
9983780,HY173430,03/06/2015 12:50:00 AM,068XX S EAST END AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0332,003,5,43,06,1188670,1860156,2015,03/13/2015 03:58:05 PM,41.771335529,-87.583950811,"(41.771335529, -87.583950811)"
9983828,HY173438,03/06/2015 12:45:00 AM,041XX N RIDGEWAY AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,1723,017,39,16,11,1150617,1927055,2015,03/13/2015 03:58:05 PM,41.955739417,-87.721693508,"(41.955739417, -87.721693508)"
9984763,HY174086,03/06/2015 12:30:00 AM,070XX S ASHLAND AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GAS STATION,false,false,0735,007,17,67,03,1166858,1857957,2015,03/13/2015 03:58:05 PM,41.765794892,-87.6639685,"(41.765794892, -87.6639685)"
9983814,HY173445,03/06/2015 12:30:00 AM,078XX S INGLESIDE AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,0624,006,8,69,03,1183884,1853127,2015,03/13/2015 03:58:05 PM,41.752160356,-87.601713536,"(41.752160356, -87.601713536)"
9983807,HY173426,03/06/2015 12:25:00 AM,022XX N BISSELL ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,1812,018,43,7,04B,1169622,1915268,2015,03/13/2015 03:58:05 PM,41.923001912,-87.652171427,"(41.923001912, -87.652171427)"
9983732,HY173410,03/06/2015 12:17:00 AM,011XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1932,019,43,7,06,1168478,1916148,2015,03/13/2015 03:58:05 PM,41.925441537,-87.656349321,"(41.925441537, -87.656349321)"
9984641,HY173965,03/06/2015 12:15:00 AM,050XX N SHERIDAN RD,0810,THEFT,OVER $500,SIDEWALK,false,false,2024,020,46,3,06,1168685,1933669,2015,03/13/2015 03:58:05 PM,41.973515376,-87.655079227,"(41.973515376, -87.655079227)"
